SAMPLEID,FLOWCELL,INDEX,LANE,R1,R2
HG002_NA24385_son,AH8VC6ADXX,2A1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2A1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2A2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2A2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2B1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2B1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2B2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2B2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2C1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2C1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2C2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2C2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2D1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2D1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2D2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2D2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2F1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2F1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2F2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2F2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2L1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2L1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L002_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2L2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L001_R2.fq.gz
HG002_NA24385_son,AH8VC6ADXX,2L2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0018_AH8VC6ADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2A1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2A1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2A2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2A2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2B1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2B1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2B2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2B2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2C1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2C1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2C2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2C2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2D1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2D1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2D2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2D2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2F1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2F1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2F2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2F2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2L1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2L1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L002_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2L2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L001_R2.fq.gz
HG002_NA24385_son,BH8VDAADXX,2L2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140528_D00360_0019_BH8VDAADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2A1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2A1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2A2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2A2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2B1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L001_R2.fq.gz
